211,327887.24,4407567.62,1227.567,39.80067353,-119.0104144,1227.567,38.48019824
212,327887.86,4407568.4,1227.58,39.80068068,-119.0104074,1227.58,38.48019824
213,327888.48,4407569.18,1227.592,39.80068783,-119.0104004,1227.592,38.48019827
214,327889.1,4407569.97,1227.605,39.80069507,-119.0103934,1227.605,38.12518197
215,327889.72,4407570.75,1227.617,39.80070222,-119.0103863,1227.617,38.48019824
216,327890.34,4407571.53,1227.63,39.80070937,-119.0103793,1227.63,38.48019824
217,327890.96,4407572.31,1227.643,39.80071652,-119.0103723,1227.643,38.48019827
218,327891.58,4407573.09,1227.656,39.80072367,-119.0103652,1227.656,38.48019824
219,327892.2,4407573.88,1227.67,39.80073091,-119.0103582,1227.67,38.12518197
220,327892.82,4407574.66,1227.698,39.80073805,-119.0103512,1227.698,38.48019824
221,327893.44,4407575.44,1227.726,39.8007452,-119.0103441,1227.726,38.48019824
222,327894.06,4407576.22,1227.754,39.80075235,-119.0103371,1227.754,38.48019827
223,327894.78,4407576.32,1227.776,39.8007534,-119.0103287,1227.776,82.09283725
224,327895.6,4407575.73,1227.797,39.80074825,-119.010319,1227.797,-54.26452399
225,327896.41,4407575.14,1227.818,39.8007431,-119.0103094,1227.818,-53.93059006
226,327897.23,4407574.54,1227.839,39.80073787,-119.0102996,1227.839,-53.80679271
227,327898.05,4407573.95,1227.861,39.80073272,-119.0102899,1227.861,-54.26452399
228,327898.86,4407573.36,1227.882,39.80072757,-119.0102803,1227.882,-53.93059011
229,327899.68,4407572.77,1227.904,39.80072242,-119.0102706,1227.904,-54.26452395
230,327900.5,4407572.18,1227.926,39.80071728,-119.0102608,1227.926,-54.26452399
231,327901.32,4407571.59,1227.948,39.80071213,-119.0102511,1227.948,-54.26452399
232,327902.13,4407571,1227.97,39.80070698,-119.0102415,1227.97,-53.93059011
233,327902.95,4407570.4,1227.992,39.80070174,-119.0102318,1227.992,-53.80679271
234,327903.77,4407569.81,1228.014,39.8006966,-119.0102221,1228.014,-54.26452395
235,327904.58,4407569.22,1228.037,39.80069145,-119.0102124,1228.037,-53.93059011
236,327905.4,4407568.63,1228.054,39.8006863,-119.0102027,1228.054,-54.26452399
237,327906.22,4407568.04,1228.067,39.80068115,-119.010193,1228.067,-54.26452399
238,327907.03,4407567.45,1228.079,39.80067601,-119.0101834,1228.079,-53.93059011
239,327907.85,4407566.86,1228.091,39.80067086,-119.0101736,1228.091,-54.26452399
240,327908.67,4407566.26,1228.103,39.80066562,-119.0101639,1228.103,-53.80679267
241,327909.49,4407565.67,1228.115,39.80066048,-119.0101542,1228.115,-54.26452399
242,327910.3,4407565.08,1228.127,39.80065533,-119.0101446,1228.127,-53.93059011
243,327911.12,4407564.49,1228.139,39.80065018,-119.0101349,1228.139,-54.26452399
244,327911.94,4407563.9,1228.151,39.80064503,-119.0101251,1228.151,-54.26452399
245,327912.75,4407563.31,1228.163,39.80063988,-119.0101155,1228.163,-53.93059006
246,327913.57,4407562.72,1228.175,39.80063474,-119.0101058,1228.175,-54.26452399
247,327914.39,4407562.13,1228.187,39.80062959,-119.0100961,1228.187,-54.26452399
248,327915.21,4407561.53,1228.199,39.80062435,-119.0100863,1228.199,-53.80679271
249,327916.02,4407560.94,1228.211,39.80061921,-119.0100767,1228.211,-53.93059011
250,327916.84,4407560.35,1228.224,39.80061406,-119.010067,1228.224,-54.26452395
